Date,RADL3,BRML3,ABEV3,PCAR4
2015-03-25,0.02760064808211255,-0.009486121400646459,-0.005411268615536545,-0.0047054096638033775
2015-03-26,0.007233304593520061,-0.017424887428224227,-0.0180678334099518,-0.03420919665580348
2015-03-27,-0.005420067469339145,-0.032022460290040265,0.007705046374405182,0.0068728792877620504
2015-03-30,0.016172859245600968,0.055976307373322765,0.02169282461125997,0.015682496000617777
2015-03-31,0.02081571012373951,0.00236642856718142,-0.010245438770909,-0.006765573555744647
2015-04-01,-0.0017473357582244457,0.03423250753497111,0.02303879023081841,0.0078023802841848
2015-04-02,0.051468165420609606,0.04952230124096255,-0.0010598835120431353,0.013381568695831368
2015-04-06,0.009917436657345924,0.025729708292600125,0.019428282395376906,0.01572439195705408
2015-04-07,0.008190053970044403,-0.02139167332063908,0.010346703788660348,0.004619409700669337
2015-04-08,0.01586050402363201,-0.01087347374233446,0.0010288066751064535,0.0018018022892629455
2015-04-09,-0.007413410261827361,-0.02210094229442832,-0.0051546505886644264,0.00806817464951018
2015-04-10,-0.007142887512380114,0.025922598480577954,0.0077220460939103185,0.003960401216096914
2015-04-13,0.011339826683373114,-0.027594389939678207,-0.0015396461855928612,0.007874056430905866
2015-04-14,0.04288172748326576,0.007804359161665435,-0.019186484331523982,-0.022205511912489966
2015-04-15,-0.01555241300748477,0.010490548172843383,0.0,-0.008152629323206304
2015-04-16,-0.003139720004667641,0.0016486402455243704,0.0,-0.009647193378002801
2015-04-17,-0.020331068783583633,-0.032903451325895776,-0.007884403524148983,0.00010203561051662277
2015-04-20,0.009263762143902048,0.0028332904602808863,-0.0026420094628386965,-0.010667861964633712
2015-04-22,-0.0012726695958943336,0.006197822037469773,0.0026420094628387975,0.002883330182100899
2015-04-23,0.015479696240243581,0.03532323802903222,-0.0037007708110807325,0.0025673955052457334
2015-04-24,0.0204785313435407,0.004333335424445046,0.0010587613482421182,0.013245226750020505
2015-04-27,0.007039049722217249,-0.06930528428156785,-0.005305052229693006,0.009068072213970518
2015-04-28,-0.02126756072058669,0.006919872122497029,0.004775811677514683,0.003004509020298722
2015-04-29,0.007757990810939337,-0.029155434865507607,-0.0031813388443572483,0.0038924147153438535
2015-04-30,0.055611623121649904,-0.03003106758742335,0.0058247450888712395,0.015910212580835973
2015-05-01,0.0,0.0,0.0,0.0
2015-05-04,0.001460920639674648,0.0,0.02141633171785871,0.0
2015-05-05,0.010167117355444242,0.024098117780300177,0.013347220732463888,0.006741927925932637
2015-05-06,0.02144471027890322,-0.03390395315210916,0.004578995535687995,-0.009195916887499309
2015-05-07,0.01766483617980508,-0.004315953239611352,-0.005089069507471181,-0.004432413068066699
2015-05-08,0.012429382498085558,0.01655236598124231,0.01267444089672786,-0.03444634381690948
2015-05-11,0.02306437879691795,-0.02400054382463183,-0.0015124782313575135,-0.03144880624052343
2015-05-12,-0.02388821517469549,-0.015706445329438247,-0.014227882287205278,-0.029207746197060583
2015-05-13,0.0054794657646255705,-0.0006337474851926781,-0.006160183751457734,-0.004243057010440579
2015-05-14,0.010869672236903891,0.03668868335275966,0.0010293361691140592,-0.006233956865031583
2015-05-15,0.026668247082161273,0.0030508968332566334,0.007175838070071191,0.010151263288955157
2015-05-18,0.0,-0.011635256288384372,-0.011299555253933282,-0.017528932605762097
2015-05-19,-0.030459207484708574,0.0006161898059510432,-0.0051786754784513035,-0.012567590202428069
2015-05-20,0.009181809037423709,-0.0006161898059510408,-0.028972266083981235,-0.005611687004776712
2015-05-21,0.01758638450207577,0.008584359455127786,0.0037343334941186846,0.01185961539602131
2015-05-22,-0.006093541175830803,-0.017243048671302542,0.0,-0.01377478524857073
2015-05-25,0.01031073245493721,-0.00936170836290242,0.0026588688889439883,0.015330686873854187
2015-05-26,-0.009779382814380688,-0.030553656805743557,-0.015520782531351935,-0.029984211982512155
2015-05-27,-0.02392265675841633,0.016030486283567787,-0.003782765926560475,-0.0024059128292062914
2015-05-28,-0.00655024176071843,-0.003819628895600793,0.0005412720023895905,-0.013511378246858378
2015-05-29,-0.024952777865252337,-0.029818752015664345,-0.004338401598598242,-0.004194343793259287
2015-06-01,0.01863494336346349,-0.009918772119861002,0.00704037568232852,-0.008795131452827289
2015-06-02,-0.008301099134039553,0.026231711007118325,0.0026946930884238474,-0.0037762612729591596
2015-06-03,0.008852063335305181,-0.018290552270694534,-0.009735068770752467,-0.015249282871545571
2015-06-04,0.0,0.0,0.0,0.0
2015-06-05,0.005219075162201241,-0.017959299332754933,0.013495481474884509,-0.004934121569362081
2015-06-08,0.0,0.0,-0.0064551057925559836,0.008887879789999395
2015-06-09,0.004646721494788816,-0.01419086705529918,-0.003784811222562324,0.0008366701019953543
2015-06-10,-0.018162304422450884,0.024209007651630407,0.018250640761197433,0.019052703425173772
2015-06-11,0.0038802709439897613,-0.009346551827614078,-0.0026631174194837732,-0.02276328282170937
2015-06-12,0.023240964039450886,-0.021005177573237208,-0.0037403196157232924,-0.02550539034041301
2015-06-15,0.010752791776261697,-0.012408830061278693,-0.014016401973535658,0.008696239505772183
2015-06-16,0.002670228555878892,-0.0062581030272787835,0.017223245983115133,-0.010173526491168794
2015-06-17,-0.00106723596042267,0.004868787898444009,-0.002671655342804562,0.0004926715212351167
2015-06-18,0.005855752692219748,0.03077576220223659,0.0058682483684319746,-0.006919587723101439
2015-06-19,-0.0037224185497996038,-0.00540717415148175,0.005305052229693098,-0.01436178291093176
2015-06-22,0.03507294843387571,-0.004746537240638236,0.0036968618813262026,-0.014571052858256491
2015-06-23,0.0035943556027268784,0.0,0.0005270092348590256,0.004330113744862107
2015-06-24,-0.005396389814150256,0.0,-0.001581861653346544,0.0025383945601063743
2015-06-25,-0.006981282394594737,-0.007509755321109211,-0.0005278437705030432,-0.011345650417406525
2015-06-26,0.02839428509463655,0.008870732606672713,0.012591981697359967,-0.011086873909509942
2015-06-29,-0.04250478835447117,-0.014374530351351942,-0.00942909028885169,-0.016600603430098244
2015-06-30,0.053291297050223625,0.0034434217777603577,0.005249355886143745,-0.034460740457377764
2015-07-01,0.01731430836969972,-0.0020646298822169207,0.0,0.017043561484730085
2015-07-02,0.02350768615055545,-0.0013787918955434249,-0.001047669032443911,-0.019502243231441122
2015-07-03,0.02717237463710686,-0.018081223054205692,0.00522740343515173,-0.020169215269086962
2015-07-06,-0.008191970914588146,0.0,0.00104220957844359,-0.0074235231313840005
2015-07-07,0.038044934064269446,0.00490516024299507,0.0026007817000574403,-0.02591999281553042
2015-07-08,-0.049152220654198074,0.006956880195717486,-0.005730674708984983,-0.036886115387293375
2015-07-09,0.0,0.0,0.0,0.0
2015-07-10,-0.01532597047822682,-0.0006944162898710613,0.018634079544892792,0.0393358608303042
2015-07-13,0.009845198984256839,-0.012573529180574545,0.0035833158382837763,0.0637015993409035
2015-07-14,0.0011940299926075468,0.008405933615276343,0.0020418588002699186,-0.010043515478312452
2015-07-15,0.025914288765470368,0.00901841347016533,0.004071252442779458,-0.004237584087104087
2015-07-16,-0.005129412039302827,-0.014614510816291254,0.0,0.0310206936574568
2015-07-17,-0.02197890671877523,-0.013399137539039702,0.0015224565234549779,-0.005593302636511326
2015-07-20,-0.005991629668266747,-0.027358709172496005,-0.0020304575503819517,-0.02269141120207065
2015-07-21,0.04212883254304175,0.0,-0.004073325387635786,-0.0006832935011324766
2015-07-22,0.008262612993364069,-0.005127704106521883,-0.005115100666770489,-0.014319396537465206
2015-07-23,-0.04919024419077178,-0.062044881807470774,-0.010827638652063503,-0.016640249722660976
2015-07-24,0.005984458315240266,-0.0007817256228915667,-0.013044797554418492,-0.020369623879771204
2015-07-27,-0.016119680209283435,-0.03903323072920938,-0.01641551290722205,0.020792546279815707
2015-07-28,-0.006570165987556217,-0.0024408318099449254,0.0031982969693767037,0.015523701713895551
2015-07-29,0.024359096614247153,-0.014765655783721835,-0.002131061008954063,0.015423054271113687
2015-07-30,0.016775349088053032,0.01639380977567657,0.008497130253946253,0.028557975214787024
2015-07-31,0.019260370299036097,0.043745327172670954,0.0286701940874929,-0.00399202126953745
2015-08-03,-0.035321178449220364,-0.006245919506594897,0.00359066813072854,-0.03390155167568134
2015-08-04,-0.003816798526700742,-0.03344260697046169,0.01018857514593632,-0.01109581425505435
2015-08-05,0.005006566662289555,-0.012219291662979978,0.011088823301348333,0.013162642410717242
2015-08-06,-0.019450727270197764,-0.04099359380138015,-0.004521484718845896,-0.02494729057896604
2015-08-07,-0.0009704027932784053,-0.045422655285792285,-0.01726807763208015,-0.04119839426121928
2015-08-10,0.027766264377724947,0.0589936862977427,0.002558200423038569,0.027700995347787083
2015-08-11,-0.022440664765767573,0.010892441166423754,-0.0010224949766100204,-0.005738073411499108
2015-08-12,-0.016308016280566478,-0.010050335853501338,-0.036993017283157806,-0.0367780077214286
2015-08-13,0.0,-0.005063301956546762,-0.004788516731797121,-0.018072781059694617
2015-08-14,-0.008131127711396761,0.0,-0.007494681762260499,-0.020885280022497902
2015-08-17,0.010092393356009428,-0.010204170174241736,-0.003229281600715206,-0.006539023767056651
2015-08-18,-0.0022066945328245696,0.016949558313773424,0.012322684726672764,-0.003755872959805384
2015-08-19,-0.04621616017425922,-0.011835307987500505,-0.03137087969736733,0.009673971528396365
2015-08-20,0.0,-0.011115985445007808,0.012558177598982203,-0.00936044275956392
2015-08-21,-0.006965073946210595,-0.00172031097517544,-0.01641174691497232,-0.028296276678441246
2015-08-24,-0.02198465931679237,-0.04492168739151168,-0.009420961892705996,-0.02398744367320172
2015-08-25,-0.018697125859898092,0.044059989794030495,0.024203601740886184,0.015242448671293823
2015-08-26,0.06749989091517254,-0.020027669857736855,0.024162249279079995,0.023469972965865688
2015-08-27,-0.011660461648471827,0.04807880785524277,0.013175421158564328,0.019042199425384747
2015-08-28,0.01718950312761745,-0.022034789811360145,0.005221943981151625,0.0010905975997223928
2015-08-31,-0.005025136202672932,-0.04110856085495719,-0.005745641296079625,-0.011274782762721862
2015-09-01,-0.015484507888281302,0.0008933516405611645,-0.020106497451657934,-0.034281748839645194
2015-09-02,-0.022246132096542207,0.0017825316662831252,0.02272224573880993,0.03930846379109662
2015-09-03,0.019684655286184762,0.012388659504230235,0.02527862226356139,0.009047012260210563
2015-09-04,-0.017594244281948383,-0.014171191170513478,0.011144998844829779,-0.035241064829061815
2015-09-07,0.0,0.0,0.0,0.0
2015-09-08,0.014769020879680754,0.025540798285135738,-0.0121643669249446,-0.014908718856409866
2015-09-09,0.0007713074042238268,0.03082435820037488,-0.0206086634277895,-0.0003265839349733197
2015-09-10,0.025125036899355607,-0.012728215959953307,-0.0020844197229120975,-0.00376340131655179
2015-09-11,0.0,0.010195500380669346,-0.016303279852241854,-0.004930166107858609
2015-09-14,0.011215070820140003,0.04544358926615477,0.0,0.03560246564094209
2015-09-15,0.022786726457349585,-0.0032362487792084163,0.01054862102074454,-0.003982482364317486
2015-09-16,0.027006062313192046,0.012881825830693533,0.020255171838399227,0.00430039684799985
2015-09-17,-0.019764901056632474,0.008762305668892903,0.0020544434550140308,-0.04286370443178239
2015-09-18,-0.025576841789649623,-0.05795174985934439,-0.0010266941353610532,-0.07222113103196005
2015-09-21,-0.020691252947072386,-0.03419136474827931,-0.007216526163868773,-0.019809759989234975
2015-09-22,0.015248389435929701,-0.020202707317519466,0.003614772849042951,-0.04140571038092373
2015-09-23,-0.025120637695305433,-0.05470826273802289,-0.011926509011729165,-0.0445810255565578
2015-09-24,0.009116295092469699,0.014883995699237252,-0.0026116494342979008,0.030068645596006503
2015-09-25,-0.017033588396592365,0.010104821903735675,0.009370188287584541,-0.04726219189458186
2015-09-28,-0.011605546120308003,-0.049658000289757434,-0.0010368067284402492,-0.01687889588797184
2015-09-29,-0.005984146906678568,0.010511324682686323,0.004140792666031387,0.007559541567486251
2015-09-30,0.02015051388866035,-0.005720704696188506,0.003094381014748023,0.02373401832267033
2015-10-01,0.014472767534918614,-0.023210917837816807,0.01431517288076383,0.007130154984591269
2015-10-02,0.02391147547339664,0.02988174137032557,0.018109146789846573,0.0017746233583684796
2015-10-05,-0.03201073513622313,0.021607228587754268,0.014353129354814665,0.05294677297378628
2015-10-06,0.02211701109828454,0.011090686694158356,-0.022863819022723195,0.006146987782424551
2015-10-07,0.035648305931008754,0.021819047394639673,0.005515180688110143,-0.0018587365946254378
2015-10-08,0.013106347505300583,0.02047245510497535,-0.016129381929883644,0.0433267619463359
2015-10-09,-0.0217790108743651,0.007023733879307705,0.005573867990367017,0.04647142595047321
2015-10-12,0.0,0.0,0.0,0.0
2015-10-13,-0.014132788836769206,-0.03834620500834874,-0.056653235753933426,-0.07649176350899811
2015-10-14,-0.019576885906518966,-0.02112985312539758,-0.016172859245601072,-0.03683692179800498
2015-10-15,0.009712440935605119,0.0009271458078780409,0.03786109363724176,0.006076737271408155
2015-10-16,0.007407441277861818,0.012903404835908001,0.009375068665456102,-0.04908365668511283
2015-10-19,0.0007377351865395941,0.04301738508369086,0.009287992466470501,0.00218492489344959
2015-10-20,0.024764557624396638,-0.017700469956942445,0.005633817718256064,0.01379332213233577
2015-10-21,-0.0050486944599792225,0.026434149925696933,0.006109998641578474,0.019380451549662593
2015-10-22,0.047308503749861834,0.01980262729617973,-0.0020325210249222464,0.014292763556925473
2015-10-23,-0.024669624348856042,0.005949021348248745,0.00557952246350505,-0.039167734424228655
2015-10-26,-0.010421695462414072,0.0,-0.004562745558418173,-0.016867152535904418
2015-10-27,-0.004773278752657771,-0.012792504001923157,0.006583969086352184,0.006184558365933008
2015-10-28,-0.022010805154159575,-0.02081601613772534,-0.01936859732111079,0.01754603909495383
2015-10-29,-0.03458486246947477,-0.010571899973213257,-0.022379284222908302,-0.027941974386076547
2015-10-30,0.012328750951650785,-0.008005378457263637,0.0047256585712157784,0.01950310574021192
2015-11-02,0.0,0.0,0.0,0.0
2015-11-03,0.029808833496753773,0.06899376434449297,0.026364928498815377,0.0637498775635728
2015-11-04,0.02160948433285491,-0.005850413678175589,0.0,-0.0003698908864070087
2015-11-05,0.003556613114847021,0.03783345953122646,-0.007168489478612516,0.004061294118366818
2015-11-06,-0.0097515340465153,-0.024511031014349805,-0.025502292810936234,-0.04368164316426963
2015-11-09,-0.020524685240421312,-0.00914090666428738,-0.014335260086381862,0.005948400922431757
2015-11-10,-0.018963750171740238,0.022288179028322055,-0.002677377770716403,-0.011932397159183032
2015-11-11,0.03132904289214671,0.035288344735560286,0.021745752136231606,0.042269155976515774
2015-11-12,0.0007226304060096456,-0.0071174677688639896,-0.008959216712637783,0.0014836797973919443
2015-11-13,0.015293010115806338,0.04196496013375011,0.011055653539166045,-0.0055751863420771385
2015-11-16,0.00023710729215998297,-0.006103056072746227,-0.002621233479874304,0.0057604916330732964
2015-11-17,0.020880524015390714,0.036830043326962866,0.003667806050545353,0.0025906750240924626
2015-11-18,-0.0018591685578290286,0.014647880946619302,0.0026116494342978726,-0.020915795149973125
2015-11-19,-0.0037287388809106176,-0.025034453575233054,0.009345862418237599,0.028464390323661222
2015-11-20,0.0,0.0,0.0,0.0
2015-11-23,0.0018661073761537513,0.0029813782876556196,-0.015100521249734952,-0.0003669051591335644
2015-11-24,0.010201804223117566,0.003704636957363984,-0.006315810468123742,-0.03263692931302255
2015-11-25,-0.007874056430905996,-0.014921161219822421,-0.01811450703877659,-0.016244982184332978
2015-11-26,-0.00582956063880047,0.008235145974802946,0.011227062593783402,-0.001928640906405597
2015-11-27,-0.05479506117763443,-0.015789904589336178,-0.012841267948324511,-0.04037968566083557
2015-11-30,-0.020717076898353077,-0.029205832634925055,0.003762433892830701,-0.01519016549397512
2015-12-01,0.023430782769949417,0.014712609671102645,0.004816707198552034,-0.013974744484067046
2015-12-02,-0.027221058943730257,0.003072904015360388,-0.015604298327549306,-0.013333530869465144
2015-12-03,-0.005076153031860661,0.01671463674434789,0.016671534287971978,0.010846998299460354
2015-12-04,-0.007662872745569025,-0.0439046084587894,-0.011263192278710827,-0.02862148232703804
2015-12-07,0.013498231178947755,-0.0007877117382493169,0.00323102058144654,-0.013324933883281976
2015-12-08,-0.01426775795797633,-0.04760882912360084,-0.025042136032165065,-0.01043941625159952
2015-12-09,0.05685899343007226,0.045241964113334664,0.018569621526547633,0.05611331658724614
2015-12-10,-0.040064705578346314,-0.028035476519667916,-0.00978800636616282,-0.0012409515553217362
2015-12-11,-0.004298906607874441,-0.006519990497281195,-0.0010934938213713295,-0.017326391065528992
2015-12-14,-0.016867253965241635,0.013804522911910217,-0.012661881247114056,-0.03187776607193549
2015-12-15,-0.028760152175262572,-0.018722565611555383,-0.011142176553241848,-0.010929070532190317
2015-12-16,-0.01874218180974075,0.01468215607455029,0.016115936461342403,0.004385971943254268
2015-12-17,0.038960804119979243,0.004845730340432216,0.0005511160238691527,-0.026609108727964535
2015-12-18,-0.06635977830809375,-0.07615475804521395,-0.019472103412820182,-0.0312703785124427
2015-12-21,-0.014831669670579622,-0.0008699435085399963,0.011173300598125255,-0.04263018213611087
2015-12-22,-0.013339207296116712,-0.007863736460214576,-0.0027816429618768026,0.01608098975972733
2015-12-23,0.032052223674668874,0.010471299867295437,0.013831479148461799,-0.019474109835379
2015-12-24,0.0,0.0,0.0,0.0
2015-12-25,0.0,0.0,0.0,0.0
2015-12-28,0.015376469896442176,0.004330885937840149,-0.0033021493957589992,0.03717368693477987
2015-12-29,-0.012613273885746082,-0.013925377331600996,0.0033021493957590318,-0.012948974340803068
2015-12-30,-0.02119432373339995,-0.02754505555569592,-0.019418085857101513,-0.008089504024112475
2015-12-31,0.0,0.0,0.0,0.0
2016-01-01,0.0,0.0,0.0,0.0
2016-01-04,-0.009060084624402465,-0.02093840718517039,-0.03651289800220001,-0.04745326557459043
2016-01-05,0.04558877235790909,-0.001841621146649472,0.015566760003941273,0.017629258556372103
2016-01-06,0.00919671074967463,-0.011121523343861338,-0.009773001039271626,-0.03991994845474374
2016-01-07,0.01284126794832444,-0.003734831605653308,-0.026933712389747,-0.02568567723719694
2016-01-08,-0.008006447893741145,0.008383840443897148,0.012971880007978345,-0.00871062654243807
2016-01-11,-0.0013406624879759984,0.00647251450561752,-0.015943650397136,-0.025508162452075947
2016-01-12,0.015442266392290798,-0.018605187831034358,0.010657294473987979,-0.05076382663336139
2016-01-13,-0.000792916653146419,0.018605187831034268,-0.008873172680486794,-0.060445810908493214
2016-01-14,0.007376218902343867,0.03174780545703876,0.0011876485956562692,0.04951359616220702
2016-01-15,0.0013114755978106555,0.0035650693419265263,-0.015550552596017722,0.026546442547836946
2016-01-18,-0.029257405988370202,-0.02340342945127647,-0.021322769468821307,-0.02510114673330702
2016-01-19,0.016330171486910457,0.02872820038413758,0.03092092353754355,0.010916511741350467
2016-01-20,-0.029643776643056913,-0.034206755401536004,-0.01261656867553018,0.0062660415786463435
2016-01-21,0.033618871316892264,0.010023769566554808,-0.013390340059584187,-0.050068664237039255
2016-01-22,0.027391826046452503,-0.021073605753139827,0.031959307262409774,0.014815085785140682
2016-01-25,0.0,0.0,0.0,0.0
2016-01-26,-0.005677434604976747,-0.020580707700020802,-0.0005936479841901054,-0.02110347302922781
2016-01-27,0.007990762972440042,0.04074637729461506,0.056564413228482664,0.06399391507147162
2016-01-28,0.019072415376387396,0.009033485097667826,0.003920475477964578,0.0030946711995795935
2016-01-29,0.04386019566818175,0.06526891979914028,0.042140297898569865,0.07127490985033647
2016-02-01,0.020757037736737025,0.010892441166423754,-0.014031530804257878,0.017630739288140733
2016-02-02,-0.0023640672948806183,-0.03390155167568134,-0.023090635571465644,-0.02366512727007635
2016-02-03,0.026855087303176328,0.011996716287631506,0.0066519092283059186,0.03972665801608514
2016-02-04,0.005743841179252093,0.03843495701105565,0.014262446920564152,0.03136926366764513
2016-02-05,-0.0194315621287564,0.011409247066235657,-0.012054940505353743,0.016529301951210506
2016-02-08,0.0,0.0,0.0,0.0
2016-02-09,0.0,0.0,0.0,0.0
2016-02-10,0.025142599924270818,-0.004060094899298349,-0.011086588056340479,-0.03383504904880302
2016-02-11,-0.023042494147154355,0.0,-0.005029348405001973,-0.021679699615361096
2016-02-12,-0.007017572658646535,0.0,0.003913899321136315,0.043631499819083916
2016-02-15,0.0011730206623633479,0.01453983611400179,0.0,0.008744286953454045
2016-02-16,0.027063060229632365,0.004001605980007316,0.00278629324868307,0.030720358387888707
2016-02-17,-0.0013701760535947628,0.0,0.01600917437135482,0.02272298091589372
2016-02-18,0.016769031058468713,0.0063694482854799285,0.00763778944811732,-0.023661507498158128
2016-02-19,0.02551441786878281,-0.00557104504945536,-0.00435730536895559,-0.009434032233358529
2016-02-22,0.004371591661496517,0.02754995176823065,0.014630442487368323,0.03309553973151673
2016-02-23,-0.012509764807546403,-0.005448824127744527,-0.017910926566530105,-0.028367398535570916
2016-02-24,-0.0017683470567420034,-0.009412614822166846,-0.00439078641748977,-0.02652802233991319
2016-02-25,-0.018984378082597064,0.004716989878138867,-0.02619263695459049,-0.03174088578406259
2016-02-26,0.010095430665350935,0.007034026657379982,-0.004527455384963382,0.024692612590371414
2016-02-29,0.02665062474643774,0.04716222653559747,0.0005670541688663747,0.014047215725559073
2016-03-01,0.01080857906862832,-0.0007439577929716351,0.03399602944985518,0.007666544498225242
2016-03-02,0.009841756802898003,0.01622154678813793,-0.0060456353415098965,0.005236860337682571
2016-03-03,-0.010702156942016778,0.04435417835888935,0.016402773441457217,0.04366694665248652
2016-03-04,0.0017200606261891412,0.05843727940002795,0.03568954012373371,0.04379937589987538
2016-03-07,0.0036453347968955613,0.01637483396439379,0.0031347988053714785,0.017894193105464494
2016-03-08,0.013394481112115693,-0.004560364948100716,-0.006279455484843248,-0.009661910911736746
2016-03-09,-0.004657078696447782,0.0019569892342225542,-0.021220955482885537,0.02134552762022313
2016-03-10,0.0255564809636638,0.02634390763135439,-0.0010729614763274158,-0.0019025478733255927
2016-03-11,-0.006640406222570354,-0.01726997802616748,-0.02225329278168481,0.005907190173286114
2016-03-14,-0.00836300086396397,0.0,-0.009928377197334614,0.009837860610801039
2016-03-15,-0.01864855907807309,-0.08549446650235787,0.01430954521289765,-0.024031510608234233
2016-03-16,-0.0021413284413432264,0.029090112179081275,-0.0005465974446009949,-0.0008537887391643274
2016-03-17,0.04341669610828879,0.0799935595739197,0.023772054053222875,0.012098205505580396
